feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval
Scatomorpha stercorigallinarum,8994.0,0.05563917883919813,0.1310564707018984,-0.9911935081220768,-0.46629999228773444,-1.8977609740043277,-0.3065769897587014,-1.0879083343184535,0.585234897893964
Cetobacterium_A sp905216205,11710.0,0.05510019294393638,-0.1313463117723781,0.4001320460832289,-0.13031798417130563,1.6865609545684563,1.5912786021030065,,0.585234897893964
UBA3818 sp904397845,9005.0,0.05765317736706754,0.12999372011013965,-0.0821142521697508,0.40873641908008596,0.6318271770271799,1.3160083019255318,,0.5882977282353831
CAG-1427 sp900551155,9071.0,0.0710474967807885,0.12361721655958646,-0.6831048620981817,-0.0006889603337977313,-0.5695742436917168,1.549764678236233,-9.953472513796902,0.6702594035923444
Ruminococcus_D bicirculans,11630.0,0.0710474967807885,-0.12361721655958657,1.5423665979535612,0.8084347872422384,-0.14210057305469093,-0.8299089945214781,-0.9319424047892576,0.6702594035923444
Turicibacter sp001543345,11631.0,0.07082698697910983,-0.12371383024974647,0.631808269420395,0.04314242047424978,1.2894673708320674,0.7811264315754674,-3.87230776351877,0.6702594035923444
Fretibacterium fastidiosum,9057.0,0.06801109862302666,0.12496980822182502,-0.6453337286340931,-0.15228003551280392,-0.7032904251892482,1.380600249574222,-2.083318626284001,0.6702594035923444
Paenibacillus_C intestinavium,9095.0,0.07651078066813877,0.12129848799574905,-0.5413992836308336,0.02120746508040215,1.307519320549705,1.607929211454417,,0.6711471988433225
UBA5884 sp002431975,11608.0,0.07604279540735338,-0.12149171537606884,0.03507835996327451,-0.3652322992061075,1.472861701591187,1.2216247619773082,,0.6711471988433225
Parasutterella excrementihominis,11610.0,0.07557714794508241,-0.12168494275638864,1.1648752310353558,0.7845999579845553,1.7201666761513863,1.367026285225208,-0.5701462732345843,0.6711471988433225
Dialister sp000434475,11610.0,0.07557714794508241,-0.12168494275638864,-0.4330543223345106,-0.8948001801017769,-0.9455562325909792,-1.8218576485845563,1.0470175405255633,0.6711471988433225
Alistipes onderdonkii,9107.0,0.07936823357339255,0.12013912371383029,2.749997247119224,3.3471908242471327,3.357783733847991,3.4835595616632853,0.28352062727664123,0.6720843499101669
RUG705 sp905188025,9103.0,0.07840625952028346,0.12052557847446987,0.2952763959929775,0.9057376967093556,1.2894673708320674,1.4457087630426564,1.6170272664120304,0.6720843499101669
SIG291 sp015057605,9137.0,0.08689266833443766,0.11724071300903338,-0.771164613669942,-0.32064971423967964,-1.5530792353514844,1.3610180933845655,-1.2660407334973622,0.6720843499101669
Faecalibacterium prausnitzii_D,11577.0,0.08356421937578472,-0.11849669098111204,4.425585295737384,4.018999708207328,5.03978852486708,4.675962166960526,-0.13903179548624436,0.6720843499101669
Bifidobacterium pseudocatenulatum,11566.0,0.08637374114648436,-0.11743394038935318,2.648936869802973,2.0320789561795527,2.6075930042555893,1.8868294174669948,-0.38245700230551805,0.6720843499101669
Faecalibacterium prausnitzii,11552.0,0.09005930288796236,-0.11608134872711462,3.8800410299031993,3.458653997225729,4.290334840909478,3.9210980821933665,-0.16586121425571299,0.6720843499101669
CAG-127 sp900319515,11565.0,0.08663289100632965,-0.11733732669919328,1.543640593262367,1.0917806047033394,1.1024416295239892,0.46068283876128646,-0.49965391459878367,0.6720843499101669
Veillonella atypica,11557.0,0.088728762774878,-0.1165644171779141,1.3261041553339756,0.7639294797231994,1.0228813952400557,0.5606725752577191,-0.7956827210908863,0.6720843499101669
UBA10677 sp900543755,9144.0,0.088728762774878,0.1165644171779141,-1.0060032668460095,-0.48972899730698044,-2.102771662183775,0.883794416248298,-1.0385794646040465,0.6720843499101669
Enterococcus_A avium,11586.0,0.08132097097426165,-0.11936621419255111,0.3550617462761534,0.10605745888928526,1.6644395706203952,1.6146055107493886,-1.7432238383965468,0.6720843499101669
Fusobacterium_B sp900542625,11547.0,0.09140585465678427,-0.11559828027631514,0.11288797966216296,-0.3173762369463646,1.6633303777489274,1.3589512955652996,,0.6721018724763549
Ruminococcus_D sp900539095,11531.0,0.09582387172916862,-0.11405246123375679,0.3143882457739262,-0.1996253403743876,0.48014854233086623,-0.5555162925739925,,0.6943758820954247
Bifidobacterium longum,11496.0,0.10608417986549999,-0.1106709820781604,3.4329123264520334,2.9036970694182638,3.9260251133687962,3.728044741716003,-0.24154206169321937,0.70722786577
CAG-873 sp910578035,11516.0,0.1001194597873342,-0.11260325588135833,-0.33577219076304093,-0.6579012526527487,1.2894673708320674,-0.9626679521955257,0.9703883130399616,0.70722786577
Streptococcus oralis_BH,9201.0,0.10486921640837155,0.1110574368388001,-0.7487583101913798,-0.24228411588582713,-1.151741566535362,1.465456440077677,-1.6278002889604162,0.70722786577
Neisseria subflava_A,9193.0,0.10247244462153672,0.11183034636007927,-0.5298812943186276,-0.012236851346225753,-0.2806655679884198,1.5536896784161254,-5.436365021682289,0.70722786577
Neisseria sp000186165,9193.0,0.10247244462153672,0.11183034636007927,-0.7339025916532486,-0.2653990193284207,-1.1576871853853685,1.3589512955652996,-1.4674255554945883,0.70722786577
Fusobacterium_A mortiferum,9196.0,0.10336607566585032,0.11154050528959958,-0.014158854936743695,0.8060741865026316,-1.5992430564080067,0.917792533514028,,0.70722786577
Paenibacillus tengchongensis,9228.0,0.11328823662607351,0.10844886720448288,-0.39728140016142405,0.06286093049705971,1.0551448833206383,1.6106145763578823,,0.7262066450389327
Succinivibrio sp002449335,9226.0,0.11264688140062364,0.10864209458480267,-0.3789177930944863,0.07858589865561255,1.307519320549705,1.629303820576144,,0.7262066450389327
UBA1685 sp900546845,11482.0,0.1104246541043035,-0.10931839041592184,-0.35107174070577224,-0.6699412920805371,1.307519320549705,-0.9154814202391997,0.9322688055411971,0.7262066450389327
Alectryocaccomicrobium excrementavium,9237.0,0.11621000420492328,0.10757934399304381,-0.8421813066569172,-0.4680722506802865,-1.4234636111131387,-0.3844374379693747,-0.8473996162123351,0.7263125262807705
Fimivicinus sp900544715,9233.0,0.11490421249165302,0.1079657987536834,-0.9710201129825929,-0.5800536715808525,-1.5282753602291095,-1.2981455303093021,-0.7433147828235871,0.7263125262807705
Megasphaera massiliensis,11457.0,0.11852316590707472,-0.10690304816192464,0.05325974739885756,-0.31721357649194937,1.4127107791062343,-0.04202279983998025,,0.7316244809078686
Veillonella_A sp000431435,11408.0,0.13574000900135644,-0.1021689773440897,0.5276039305817659,0.15726302317997579,1.6865609545684563,1.629303820576144,-1.746275812354564,0.7642246664552893
Escherichia fergusonii,11409.0,0.13537030974880848,-0.10226559103424959,0.9856052528339307,0.5592699484129523,1.073086950978217,0.5284799077050302,-0.8174651326453514,0.7642246664552893
Escherichia sp001660175,11425.0,0.1295603585596797,-0.10381141007680794,0.516691771082735,0.11143401102273803,1.072623319979252,0.09127654024204013,-2.213114269139574,0.7642246664552893
Erysipelatoclostridium ramosum,11398.0,0.13948000894952586,-0.10120284044249073,2.185807198386491,1.7540676232429784,2.2916387659794797,1.751809170765739,-0.3174617839140672,0.7642246664552893
UMGS902 sp003343845,11401.0,0.13834977329465947,-0.10149268151297042,-0.17881491379221737,-0.5671445670929295,1.457412985955438,-0.6613627167141516,1.665249468102046,0.7642246664552893
Anaerovibrio slackiae,11395.0,0.14061733862777323,-0.10091299937201104,-0.34809958346753184,-0.8081054332456152,1.457412985955438,-1.345706246340562,1.2150434478076386,0.7642246664552893
Enterobacter ludwigii,9295.0,0.13648174616429404,0.1019757499637699,0.09591406398025802,0.5314271836673253,0.20106495613563524,1.2314881587321338,2.470057734647375,0.7642246664552893
Alistipes putredinis,9279.0,0.1306347183710655,0.10352156900632825,3.53621225343163,4.002594638056635,3.8586984318405344,4.6247679062064595,0.17873064248131768,0.7642246664552893
UMGS687 sp900545735,9306.0,0.14061733862777323,0.10091299937201104,-0.5996492979937998,-0.16606605081342624,-0.05032422355596822,1.3610180933845655,-1.8523618297307145,0.7642246664552893
Finegoldia sp900766215,9293.0,0.13574000900135644,0.1021689773440897,-1.294112741222943,-0.8550557575220192,-2.209936693713736,-1.9202714938454495,-0.5978729036730397,0.7642246664552893
UBA10281 sp900554485,11401.0,0.13834977329465947,-0.10149268151297042,-0.042774891981854954,-0.3447886143134851,1.628535022866986,1.380600249574222,3.010876047121905,0.7642246664552893
Acidaminococcus sp905213155,9357.0,0.1610601598208521,0.0959857011738563,-0.1610918819973612,0.1820048129464335,1.5685165476792182,1.6791821686315433,,0.7785318948201182
Intestinibacter sp900540355,11334.0,0.1653195392417126,-0.09501956427225733,0.08248747410782312,-0.3322076492699326,0.26308209985025144,-0.06195988978604028,,0.7785318948201182
QAMH01 sp900544245,11327.0,0.1683511726190161,-0.09434326844113805,0.2827192790446929,0.002866451390253859,1.6836555964217705,1.6140331213629988,-6.623960143812628,0.7785318948201182
Alangreenwoodia gallinarii,11303.0,0.17906233580862718,-0.09202453987730053,-0.12556193716020528,-0.436215367515456,1.4950432698978666,0.9166481551153804,1.7966414120429732,0.7785318948201182
UBA1757 sp017380635,11306.0,0.1776963745138539,-0.09231438094778022,0.2437825676823945,-0.2376723922228053,1.6154717246871826,1.4457087630426564,,0.7785318948201182
Desulfovibrio intestinigallinarum,11314.0,0.17409176071866705,-0.09308729046905939,0.25528501919356156,-0.20967356401685966,1.6429181447453,1.425017927992915,,0.7785318948201182
Ruminiclostridium_E sp003512525,9396.0,0.17815083023099765,0.09221776725762043,-0.5933796945530814,-0.253100043109698,-0.8785807731124873,-0.09434984862011042,-1.2292478087443692,0.7785318948201182
Veillonella parvula_A,11348.0,0.15937981255878697,-0.09637215593449588,1.5678533356810282,1.1099162923848649,1.4451526518994537,1.1233040755705197,-0.4983397333865562,0.7785318948201182
CCUG-7971 sp017590215,9363.0,0.1636057247754079,0.09540601903289692,-1.0580136313112611,-0.5840512366870442,-1.8309600085150795,-0.4381449150552932,-0.8571913740259431,0.7785318948201182
Holdemanella sp900547815,9387.0,0.17409176071866705,0.0930872904690595,-0.3091087330284005,0.06880410407642566,-1.0573313963358757,-0.11252086185500154,,0.7785318948201182
Prevotella sp900290275,9324.0,0.14759162812814025,0.09917395294913289,1.028642750711591,1.371784174283429,0.3984488962856023,0.9446437902667011,0.4153114978379384,0.7785318948201182
Cryptobacterium curtum,11314.0,0.17409176071866705,-0.09308729046905939,0.06198784100826863,-0.346297802464709,1.628535022866986,0.1813528784111753,,0.7785318948201182
Clostridium disporicum,11384.0,0.14484862759523304,-0.09985024878025217,-0.7782216035765547,-1.187986664794635,-1.5098703471331927,-1.8402531917763163,0.6102657070881605,0.7785318948201182
Escherichia sp002965065,11306.0,0.1776963745138539,-0.09231438094778022,1.131978246252094,0.7503871821290271,1.2894673708320674,0.7073290590533272,-0.5931391433256045,0.7785318948201182
Fimimonas sp003537755,11341.0,0.16232917720556905,-0.0956958601033766,0.0020249035910498026,-0.29306169873778315,1.5669644224606163,1.380600249574222,,0.7785318948201182
Akkermansia muciniphila,9336.0,0.15238603457165198,0.09801458866721413,0.6478209116361303,1.136149218491705,1.457412985955438,1.6354954009946923,0.8104853815040591,0.7785318948201182
Acidaminococcus intestini,11316.0,0.17319919985331989,-0.09328051784937919,1.036708800830196,0.5413678282312611,1.5765837242994447,1.1662605063475322,-0.9373296534713068,0.7785318948201182
Fimivicinus sp900544375,9357.0,0.1610601598208521,0.0959857011738563,-0.8866314351336054,-0.33045350800931894,-1.7796427819251832,-1.3760627133893895,-1.423887205156381,0.7785318948201182
Alectryocaccomicrobium faecavium,9376.0,0.16922497187606034,0.09415004106081837,-0.4124166140089333,-0.06785423055392874,1.3287649897945712,1.36834505363748,-2.603591797678751,0.7785318948201182
Acidaminococcus provencensis,9366.0,0.1648898241916047,0.09511617796241723,-0.3633675892706849,-0.11689188257670252,0.7884593462177918,1.549764678236233,-1.6362550048356341,0.7785318948201182
Gallimonas faecium,9358.0,0.16148233027147763,0.0958890874836964,-1.494650323277633,-1.181896669980372,-2.836423879363247,-2.543690447804453,-0.33870409236949117,0.7785318948201182
Ligilactobacillus ruminis,11323.0,0.1701021684822006,-0.09395681368049846,-0.5714116035750624,-0.8705726615764114,-1.1462038880416934,-1.7236474917155107,0.6074343838565924,0.7785318948201182
JAHALF01 sp018371275,9366.0,0.1648898241916047,0.09511617796241723,-0.09470013255462578,0.33467789652045543,1.4809880093513819,1.6528586011957689,,0.7785318948201182
Lactococcus lactis,11276.0,0.1917090195040665,-0.08941597024298353,0.019843860702910856,-0.32668448261876165,1.3287649897945712,0.883794416248298,,0.8055000819498592
Aphodovivens excrementavium,11276.0,0.1917090195040665,-0.08941597024298353,0.4977911475487692,0.17659883663567488,1.6910180271121114,1.6460794629954911,-1.4950647300549105,0.8055000819498592
CAG-488 sp003486665,11279.0,0.19027222269895128,-0.08970581131346322,0.42287293225244854,0.08512269944357401,1.6836555964217705,1.6327535964497404,-2.312608396092217,0.8055000819498592
Prevotella sp002265625,9423.0,0.19075027115404475,0.08960919762330322,0.711272590292596,1.1022770492275467,0.6259280822738074,0.7589472841207883,0.6320124057404298,0.8055000819498592
Christensenella sp014287795,9433.0,0.19557946402411253,0.08864306072170425,-1.0914247864355542,-0.8451992204186748,-2.3204039120664834,-1.6029326844165475,-0.36884937172469917,0.8149144334338022
Faecivivens stercoripullorum,9437.0,0.19753603127253538,0.08825660596106466,-0.531794320673847,-0.28938139360015763,0.8208414233677015,1.2216247619773082,-0.8778962085434906,0.8162645920352702
Caecibacter sp003467125,11250.0,0.20449678440562447,-0.08690401429882622,0.2660121321437805,-0.03390816236566565,1.3229080750819069,0.836710527998898,,0.8312877414862784
Enterocloster sp001517625,9448.0,0.2029903749972306,0.0871938553693058,2.1063608313333333,2.450844882270033,1.199852829611661,1.5708127367324867,0.21852657739279882,0.8312877414862784
QALW01 sp900547955,9462.0,0.2100898379196965,0.08584126370706724,-0.6238554342350846,-0.25713946409021005,-0.6918836441631537,0.8989084125115667,-1.2786607133797827,0.8471364432245826
Pyramidobacter sp002007215,9470.0,0.21422649370668256,0.08506835418578818,-0.21705178829169863,0.18660992290185888,1.457412985955438,1.6327535964497404,,0.8569059748267303
Dialister succinatiphilus,9480.0,0.21947950023763707,0.0841022172841892,-0.5348938862095336,-0.248184301920087,-0.19249784031776151,0.020250755272623877,-1.107840851580722,0.8709503977684011
UBA1829 sp900548385,9516.0,0.23915434384467493,0.08062412443843292,-0.13092432496655065,0.3010922074381311,1.5710354633601753,1.6409298441596931,,0.8789203438871539
UBA4334 sp902801475,11113.0,0.28215866425305725,-0.07366793874692035,-0.11554192931393979,-0.4361619039003491,1.5157942939134763,0.883794416248298,1.916447283940686,0.8789203438871539
Anaeroglobus vaginalis,11087.0,0.2989040598929892,-0.07115598280276325,-0.22198742208505134,-0.5430410129447342,0.7822837641736413,-0.2527230294571936,1.2905832298338125,0.8789203438871539
Prevotella sp900551275,9568.0,0.26971869004661697,0.0756002125501184,2.268444604169442,2.6016686196180645,0.9907160020341443,1.3589512955652996,0.1977337851218596,0.8789203438871539
Prevotella hominis,9656.0,0.3273290946392191,0.06709820781604758,1.3721812794718429,1.7349118077833237,0.28267180315810414,0.8354773694143098,0.33839123755176465,0.8789203438871539
Holdemanella porci,9524.0,0.24369047322855908,0.07985121491715375,-0.3662132298736866,0.148125103051098,-1.606259767340859,-1.466325588912344,,0.8789203438871539
Prevotella sp000434975,9554.0,0.26123787595872483,0.07695280421235684,1.5880149375791774,2.0286857031676773,1.0766042686460136,0.8645464720227061,0.3533208875803169,0.8789203438871539
Prevotella sp900551985,9650.0,0.3231642785517618,0.06767788995700685,0.59204515699221,0.8853200783210694,0.592557782300025,0.9166481551153804,0.5804919216113325,0.8789203438871539
Barnesiella intestinihominis,9556.0,0.26243800169070597,0.07675957683203705,1.8223219521187275,2.244644799947895,1.5455126922714708,1.6791821686315433,0.30070930145193403,0.8789203438871539
Terrisporobacter glycolicus,9650.0,0.3231642785517618,0.06767788995700685,-1.3075312599259374,-1.05296694705672,-2.371728083693018,-2.085614937744083,-0.31238528806674315,0.8789203438871539
Aveggerthella stercoripullorum,11199.0,0.2313600901530083,-0.08197671610067148,0.24830437950324127,-0.04366605440807241,1.6644395706203952,1.6140331213629988,,0.8789203438871539
Tidjanibacter inops_A,9657.0,0.3280266036193956,0.06700159412588769,-0.15063588346611656,0.1920365068318667,-0.320879663434944,-0.1648088287626095,,0.8789203438871539
Fimisoma sp000435715,9617.0,0.300878051381521,0.07086614173228345,-0.5340511092085831,-0.2186341266737305,-1.1708279160561652,-0.5344746208169937,-1.2884592103936479,0.8789203438871539
Alistipes avistercoris,9656.0,0.3273290946392191,0.06709820781604758,-0.5104084853865689,-0.1570318631228803,-0.9050248447762819,-0.7652330847296156,-1.7005949959122826,0.8789203438871539
Cellulosilyticum ruminicola,9654.0,0.32593696759431645,0.06729143519636738,-0.8815344808649107,-0.5813629683380603,-1.883180457384018,-0.5512487192342181,-0.600577824324271,0.8789203438871539
UMGS902 sp900761025,11056.0,0.3197201048294108,-0.06816095840780645,-0.6647937245557249,-0.9867518915882598,-1.424118514900357,-1.637560574101597,0.569780616869607,0.8789203438871539
Ruminococcus_C sp000980705,11047.0,0.32593696759431645,-0.06729143519636738,1.259068247996004,0.9801755050703498,1.2999373720677951,1.029939814065509,-0.361244487510433,0.8789203438871539
UBA1829 sp900549045,9559.0,0.2642453206004852,0.07646973576155747,-1.0081529796834197,-0.7870430379542148,-2.1231206488286514,-1.4122019750852157,-0.3572001400045434,0.8789203438871539
Copromorpha sp905193765,9656.0,0.3273290946392191,0.06709820781604758,-0.5913201790463835,-0.38930039985392983,1.0835821156633099,1.2304988820200755,-0.6030556852844156,0.8789203438871539
Lactobacillus porci,11088.0,0.29824798805822506,-0.07125259649292315,-0.07455582734489544,-0.428221400685777,1.5895565164585488,1.465456440077677,2.5219638890121803,0.8789203438871539
Aphodousia sp905212345,11056.0,0.3197201048294108,-0.06816095840780645,0.5890566183310254,0.35242429839312184,1.6976031730114958,1.6460794629954911,-0.7410929101930457,0.8789203438871539
UBA5905 sp900763035,11168.0,0.248865473058968,-0.07898169170571467,0.11367531442613614,-0.07587795020087884,1.6429181447453,1.598177869900356,,0.8789203438871539
Ruminiclostridium_E sp910579265,9613.0,0.29824798805822506,0.07125259649292304,-0.6679850636564771,-0.43167267032627327,-0.06471308689071975,0.8431033080591046,-0.6298780880811458,0.8789203438871539
CAG-488 sp000434915,9643.0,0.31834918323366734,0.06835418578812613,-0.6494068289647956,-0.3747628186421541,-0.32652948869463394,1.1662605063475322,-0.7931447313355072,0.8789203438871539
Egerieicola pullicola,9552.0,0.2600415501777178,0.07714603159267663,-0.9928753837348494,-0.5839607690965822,-1.9698421906732122,0.06716394336222287,-0.7657412057147437,0.8789203438871539
Catenibacterium sp900540685,9531.0,0.24770888412141823,0.07917491908603447,-0.752165724683067,-0.48174518422907947,-1.6694906597869856,-1.1604088422119752,-0.6427803223417197,0.8789203438871539
Butyrivibrio_A sp900771195,9596.0,0.28724192801517,0.07289502922564128,-0.9653652670252832,-0.5781629671429335,-2.145973165064097,0.8431033080591046,-0.7395987184795908,0.8789203438871539
Collinsella intestinalis,11064.0,0.3142595549892594,-0.06893386792908562,0.227497998824112,-0.0765125804351806,1.6154717246871826,1.4868108955114785,,0.8789203438871539
Erwinia mallotivora,9611.0,0.29693873175476937,0.07144582387324283,-0.4059991409456166,0.03511395531597369,1.3287649897945712,1.598177869900356,,0.8789203438871539
UBA3839 sp002393575,9547.0,0.2570673437820018,0.07762910004347612,-0.43775187365299645,-0.06055831931586764,0.5374682766226435,1.5487371578347613,-2.8537163025217627,0.8789203438871539
UBA4334 sp002363115,11099.0,0.291094696546616,-0.07231534708468179,-0.25839954464997317,-0.5112678373384709,0.06417912235771261,-0.574222087970993,0.9844757473505065,0.8789203438871539
Thermophilibacter provencensis,11059.0,0.3176651684671262,-0.06845079947828614,0.3168899246708351,0.13652447809418872,1.6644395706203952,1.629303820576144,-1.2148221431048951,0.8789203438871539
Dielma fastidiosa,9600.0,0.28980659763105554,0.0725085744650017,-0.8517964924674524,-0.6127127147919014,-0.639660932428967,-0.15107715429543944,-0.4752979999135422,0.8789203438871539
Excrementavichristensenella intestinipullorum,9568.0,0.26971869004661697,0.0756002125501184,-0.8340602179142689,-0.4360011581877484,-1.2961169932157883,-0.05284445193755971,-0.935819582094388,0.8789203438871539
Spyradocola merdavium,9514.0,0.2380296779207881,0.08081735181875271,-0.3922152242798337,-0.05387205979196982,0.9367754891137068,0.9166481551153804,-2.864036426944732,0.8789203438871539
Slackia_A isoflavoniconvertens,11058.0,0.31834918323366734,-0.06835418578812624,-0.02350078531906335,-0.3244266039549285,1.2894673708320674,-0.8303216125221198,3.7871113138318937,0.8789203438871539
Escherichia sp005843885,11109.0,0.28469262064060563,-0.07328148398628076,0.6465182602733457,0.3737606937257536,0.802108296096435,0.3070254635495626,-0.7905762594120987,0.8789203438871539
Escherichia ruysiae,11118.0,0.2790127874799794,-0.07415100719771983,0.7306187911515984,0.4507783802128086,0.6765086010523671,0.327367318259121,-0.6967005342939808,0.8789203438871539
Escherichia sp004211955,11207.0,0.22698810203483222,-0.08274962562195065,0.8330630390553914,0.5233132442284708,0.9925848537368633,0.3704609761192117,-0.6707508977268412,0.8789203438871539
Neisseria flavescens_C,9539.0,0.2523578767570991,0.07840200956475529,-0.4350854924446521,0.007330037541512875,0.5374682766226435,1.5912786021030065,,0.8789203438871539
Prevotella copri,9564.0,0.2672765528719505,0.07598666731075798,1.0185615783193032,1.4895282666057066,-0.21636967857465272,-0.10076402142047414,0.5483222985172167,0.8789203438871539
Klebsiella ornithinolytica,9576.0,0.2746487748921189,0.07482730302883922,-0.2882566203735184,-0.007334089396224922,-0.08055910378923947,0.2850244553041872,-5.296592272668624,0.8789203438871539
Gemmiger formicilis,9638.0,0.3149387496564492,0.06883725423892562,3.4916542838469025,3.7916470433899283,4.181352170682505,4.788702034152262,0.11891395122615957,0.8789203438871539
Sutterella wadsworthensis,9563.0,0.26666840164906536,0.07608328100091788,1.6290709853193654,2.0446574448963015,1.7201666761513863,2.1804992835034414,0.327809689519633,0.8789203438871539
Eubacterium_R sp910577195,9637.0,0.3142595549892594,0.06893386792908551,-0.7083586352893811,-0.44559916175509573,-1.1314136252652887,0.03679361819868099,-0.6687334506182391,0.8789203438871539
Megamonas sp900556715,9549.0,0.2582541808666733,0.07743587266315632,-0.14101203921788263,0.21251980670899143,-0.18848974833153775,1.2216247619773082,,0.8789203438871539
CAG-485 sp910578075,9522.0,0.2425508142524483,0.08004444229747354,-0.042060202187591794,0.410378281285829,1.5710354633601753,1.6634602301552697,,0.8789203438871539
Avispirillum faecium,11161.0,0.2529432491556308,-0.0783053958745954,0.14606163950590936,-0.0648689417723885,1.628535022866986,1.5384186511197022,,0.8789203438871539
Faecousia sp003525905,9660.0,0.3301249116796432,0.066711753055408,1.3511624649647367,1.578640115934092,1.7298804298889046,1.8557909532313879,0.22448115997189236,0.8789203438871539
Megasphaera sp000417505,9653.0,0.3252423496344109,0.06738804888652727,0.009014826191298743,0.3589314709266161,1.128228390694014,1.465456440077677,5.315264780907825,0.8789203438871539
Catenibacterium sp900764565,9663.0,0.33223188998934416,0.0664219119849283,-1.304581071977148,-1.0331300471700537,-2.365950317333855,-1.9259979078371519,-0.3365647346124865,0.8789203438871539
Prevotella sp900771975,9642.0,0.3176651684671262,0.06845079947828603,0.2856289319708685,0.6074942112598407,0.25962340772181314,0.7045225957037875,1.0887285383757273,0.8789203438871539
UMGS1590 sp900552455,11202.0,0.22971363700608038,-0.08226655717115117,-0.4871880298902465,-0.7256229753365753,0.24919935360321688,-1.1885690112322358,0.5747414505300418,0.8789203438871539
Lactobacillus amylolyticus,11040.0,0.3308262745191848,-0.0666151393652481,-0.2970414750812265,-0.4069663660599324,1.2894673708320674,1.1662605063475322,0.45424518385587936,0.8789203438871539
Prevotella sp900550035,9638.0,0.3149387496564492,0.06883725423892562,0.738245461008587,1.0204236053212241,0.126776780343004,0.7235267620339574,0.46699569126264984,0.8789203438871539
RGIG8773 sp018110825,11072.0,0.3088606991907614,-0.0697067774503648,-0.7194123170077604,-1.0588509529097798,-1.4349903056730025,-1.9866332404605291,0.5576087610318808,0.8789203438871539
Fenollaria massiliensis,11174.0,0.24540700635609825,-0.07956137384667405,-0.8485268450122153,-1.0553545033718814,-1.4711657906806632,-1.9715023946704786,0.31469548689836424,0.8789203438871539
Megasphaera cerevisiae,11067.0,0.3122277548442458,-0.06922370899956531,-0.1255454655300976,-0.3660000889694657,1.3355844931274028,1.1662605063475322,1.5436340846827012,0.8789203438871539
Holdemanella sp900754615,9583.0,0.2790127874799794,0.07415100719771994,-0.13337160409253807,0.14321146819970926,0.7028451164465235,1.3610180933845655,,0.8789203438871539
CAG-488 sp900539465,9581.0,0.2777611417975513,0.07434423457803974,-0.5916933674291793,-0.3578711979148035,-1.0022695264249872,1.1662605063475322,-0.7254092870549034,0.8789203438871539
Duodenibacillus intestinigallinarum,11199.0,0.2313600901530083,-0.08197671610067148,1.0721174776434454,0.805277046896415,1.739495600700728,1.6529012595854393,-0.4129058803859891,0.8789203438871539
Holdemanella sp003458715,9546.0,0.25647534698382757,0.07772571373363601,-0.5662680071857104,-0.26152206870840006,-1.549331643650408,-1.2684429217796929,-1.1145523318501454,0.8789203438871539
Raoultibacter timonensis,9508.0,0.23467810399605815,0.0813970339597121,-0.5482512112942367,-0.2202095152993651,0.22058462814395696,0.5814069219728211,-1.315960288876662,0.8789203438871539
ER4 sp000765235,9688.0,0.3501268580497553,0.06400656973093088,2.7621807129141414,2.957176608388334,1.8955749005126084,2.219064410157415,0.09841269700910858,0.8807204076892463
Prevotella sp002297965,10977.0,0.3769483344909974,-0.0605284768851746,0.7122786571851772,0.4693318125387407,1.6910180271121114,1.6146055107493886,-0.6018335074491223,0.8807204076892463
Aphodousia sp900545335,9708.0,0.36487479448571924,0.06207429592773295,-0.4076268624169441,-0.1211893275741563,1.2080218160411125,1.239900906716633,-1.749986481118053,0.8807204076892463
CAG-170 sp000432135,11010.0,0.3523146140351858,-0.0637167286604512,0.1119401255973291,-0.07116457432648163,-0.0895507855168205,-0.4068853557015988,,0.8807204076892463
Prevotella sp900313215,9689.0,0.3508551505086436,0.06390995604077099,0.7199533749693734,1.0964633877218746,-0.41113177841500104,0.2312649540426488,0.6068822546848981,0.8807204076892463
CAG-873 sp900540625,11000.0,0.3596694514624118,-0.06275059175885223,-0.7053777387686863,-0.9812460212699674,-1.303452817608374,-1.6889784945614092,0.47621885364781513,0.8807204076892463
Parolsenella sp900552935,9719.0,0.37314915408671157,0.06101154533597408,-0.31669441492930284,-0.06620456868133699,1.307519320549705,1.549764678236233,-2.2580887582747473,0.8807204076892463
Enorma burkinafasonensis,10989.0,0.3678702980537991,-0.06168784116709336,0.2533064430763302,-0.034826646305084565,1.628535022866986,1.5231723506291193,,0.8807204076892463
UBA3839 sp002350855,11023.0,0.34289675038961953,-0.06497270663252985,-0.4748919615587715,-0.7438988294458224,1.3988008409916315,-1.6111189792661715,0.6475070925684179,0.8807204076892463
Prevotella sp900765465,9688.0,0.3501268580497553,0.06400656973093088,0.6388551708166631,0.8120747446351517,-0.2717749798063078,-0.0033864122898705773,0.34612361330173325,0.8807204076892463
Enterosoma sp900763245,11006.0,0.3552450500539678,-0.0633302738998116,-0.5748785880929402,-0.825222278946147,-1.0199796947593178,-1.6024178048214974,0.5215254744993876,0.8807204076892463
Klebsiella pneumoniae,11002.0,0.3581908203433579,-0.06294381913917202,1.0205519327497412,0.7868286197979324,1.1630160003670795,0.8810505845706889,-0.3752282584218498,0.8807204076892463
Prevotella sp900553155,10979.0,0.3754258085657094,-0.06072170426549439,0.46382123826739463,0.24553909675636282,1.4742641255775712,1.2846568343947862,-0.9176161187920734,0.8807204076892463
