feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00092_G6P,9826.0,0.45955687896399733,0.05067388048886523,-0.3082369765616978,-0.2374637398113311,-0.5327962561117129,-0.4513024922085117,-0.3763327075367425,0.6565098270914248,C00092,Other
C00791_Creatinine,9825.0,0.45870423941507177,0.05077049417902513,0.9763460599149791,1.029148629299935,0.94758888171662,1.1058972944627465,0.07598685272003788,0.6565098270914248,C00791,Other
C01744_3-(4-Hydroxyphenyl)propionate,9842.0,0.4733800617573758,0.04912806144630699,0.8054775198672148,0.8666773438691185,1.0452858479118368,1.0924468323602987,0.10565066575988931,0.6636169090056669,C01744,Other
C05582_Homovanillate,10863.0,0.46990145995145904,-0.04951451620694658,0.20030674215708552,0.0426236481225393,-0.09889314255291382,-0.11422794251623913,-2.2324849726444858,0.6636169090056669,C05582,Other
C00364_dTMP,10792.5,0.5331983611212909,-0.04270325105067396,-0.148031755379359,-0.18370073269956708,-0.03256975209601065,-0.028355197312480263,0.3114506904487856,0.7228261676550911,C00364,Other
C01035_gamma-Guanidinobutyrate,10788.5,0.5369144674867576,-0.042316796290034375,-0.4713727729295168,-0.5080918073837,-0.3384821623636398,-0.3933212929264307,0.10822077296400805,0.7228261676550911,C01035,Other
C00670_Glycerophosphorylcholine,9910.0,0.5345899922721146,0.042558330515434006,-0.5080539385704951,-0.49702205463547333,-0.9632192290227108,-0.8069639380274516,-0.031671801103109076,0.7228261676550911,C00670,Other
C00299_Uridine,9897.0,0.5225873029688372,0.043814308487512665,0.585992116250888,0.6567714300742116,0.8485733011834795,0.8704430208192959,0.1645101149475648,0.7228261676550911,C00299,Other
C02678_Dodecanedioate,10785.5,0.539710205182468,-0.042026955219554685,-0.06764626423484321,-0.109764434289077,0.08722342097927593,-0.003091443479357192,0.6983285096369116,0.7228261676550911,C02678,Other
C00378_Thiamine,9924.5,0.5481405540538417,0.0411574320081155,-0.19478353799497933,-0.23980497392684497,-0.4101668672973846,-0.3531533010863195,0.2999898300523657,0.72762020449625,C00378,Other
C00388_Histamine,10759.0,0.5647171914823461,-0.03946669243031731,0.18847863674040802,0.1391834342604804,0.20317651336574927,0.16968954517479573,-0.43741349612096564,0.7302377476064821,C00388,Other
C08277_Sebacate,9939.0,0.5618571652883292,0.03975653350079711,-0.583260485396049,-0.5385665364795007,-0.539414521672724,-0.47625697902118014,-0.11501574667738398,0.7302377476064821,C08277,Other
C00329_Glucosamine,9933.0,0.5561620343305552,0.04033621564175649,-0.45172890927936665,-0.39605271372449125,-0.2780914064544562,-0.2752843524325237,-0.18976478273702183,0.7302377476064821,C00329,Other
C00449_Saccharopine,10751.0,0.5723744883629143,-0.03869378290903813,-0.18305251135330672,-0.20078181118261326,-0.1008625882300409,-0.1523046434611648,0.1333710156576776,0.7338134466191208,C00449,Other
C02378_6-Aminohexanoate,9957.5,0.5795956367998546,0.03796918023283902,-0.8673053227516363,-0.8288609746736172,-1.1443544613523113,-0.9767439904261572,-0.06540982567770758,0.7367741145760864,C02378,Other
C09815_Benzamide,10708.0,0.6143504710044667,-0.03453939423216279,-0.3624134659018588,-0.4408217556732472,-0.6813280694992303,-0.696003131979178,0.2825588656144153,0.7679380887555833,C09815,Other
C05122_Taurocholate,9990.5,0.6118762029446683,0.03478092845756242,0.35726956046836644,0.41192652982207606,0.33387101640881944,0.23178541612955983,0.2053740434895799,0.7679380887555833,C05122,Bile Acid
C00398_Tryptamine,10677.5,0.6449264413511228,-0.031592676682285825,-0.745877013665314,-0.7962356835967158,-1.1150646310916268,-1.1027146365158538,0.09425776124224072,0.7994955884518051,C00398,Indole / Tryptophan
C00431_5-Aminovalerate,10064.0,0.6864635895222827,0.027679822230810114,2.1717629705641666,2.204132765131829,2.2625198645235436,2.2274626734745686,0.021344472870348002,0.8403170487115527,C00431,Other
