feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C00270_N-Acetylneuraminate,4030.0,0.13707913933814322,0.13249381121515447,0.00164298766808555,0.15091540003095658,-0.24256823362198388,0.3268415509971032,6.521273701413598,0.4569304644604774,C00270,Other
C01744_3-(4-Hydroxyphenyl)propionate,4042.5,0.14524444681549983,0.1298030351953503,0.6268672575004016,0.8666773438691185,0.14559658646486273,1.0924468323602987,0.4673350134931879,0.4688971826975505,C01744,Other
C00398_Tryptamine,5246.0,0.1469211172452325,-0.12926487999138958,-0.7562808954367248,-0.7962356835967158,-1.0613638763121087,-1.1027146365158538,0.07427335271641985,0.4688971826975505,C00398,Indole / Tryptophan
2-Hydroxypentanoate,4075.0,0.16821272944903143,0.1228070175438597,0.30046884322633216,0.43572643877648387,-0.08774601955950478,0.5972827155394516,0.5362072534219192,0.496942698641997,2-Hydroxypentanoate,Other
C01586_Hippurate,5228.0,0.15942999928846213,-0.1253901625228715,0.3025505803862504,0.1987006170479041,0.1657866633005627,0.02435800558403889,-0.606579996959375,0.496942698641997,C01586,Other
"C04259_N-alpha,N-alpha-Dimethylhistidine",5215.0,0.16896039747548397,-0.1225917554622753,-0.8992882680572295,-1.0330404567457518,-1.1099121690005913,-1.1422945570058007,0.20004120266490688,0.496942698641997,C04259,Other
C02710_N-Acetylleucine,5215.0,0.168960517538279,-0.1225917554622753,-0.5997703896174049,-0.6650125287500475,-0.7903547990679692,-0.8034036708948854,0.14897122250604136,0.496942698641997,C02710,Other
C08262_Isovalerate,5174.0,0.2018033744033797,-0.1137660101173179,1.955616201828199,1.9211246978924712,2.1858631676133093,2.0609160211356454,-0.025672097248052504,0.49728749358710805,C08262,Other
C00388_Histamine,5179.0,0.19756560629876074,-0.11484232052523957,0.3438340970184064,0.1391834342604804,0.32065139640584395,0.16968954517479573,-1.3047251030518472,0.49728749358710805,C00388,Other
C04677_AICAR,4109.0,0.19505083356635822,0.11548810676999244,-1.1190851416724328,-0.935326262613486,-1.1596606647394363,-1.1538177945513377,-0.25877820110299393,0.49728749358710805,C04677,Other
C00637_Indole-3-acetaldehyde,4116.0,0.20094855708770343,0.1139812721989022,0.43621297343815985,0.6048027730763231,0.20062365361598578,0.3694407779803073,0.47143207563870837,0.49728749358710805,C00637,Other
C05607_3-Phenyllactate,4117.0,0.20179930847666994,0.1137660101173178,-0.8387334294614615,-0.6178309205753536,-0.8529883717376405,-0.8660963441547911,-0.44100028411945363,0.49728749358710805,C05607,Other
C03761_3-Hydroxy-3-methylglutarate,4100.0,0.1876591873845601,0.11742546550425148,-0.29710025870623735,-0.2027616090794012,-0.5544268422354014,-0.18119946611819593,-0.5511653456379643,0.49728749358710805,C03761,Other
