Polyamine,KEGG,Species,Interaction_coef,Interaction_pval,N,Interaction_qval
Putrescine,C00134,Bacteroides fragilis,0.010653554175343492,0.3083811323980805,347,0.9873954788693271
Putrescine,C00134,Phascolarctobacterium faecium,0.006413836297039357,0.5696294646893999,347,0.9873954788693271
Spermine,C00750,Dysosmobacter welbionis,0.0213538116150679,0.1294439332682001,347,0.9873954788693271
Putrescine,C00134,Prevotella hominis,0.003906785586976578,0.7134669358946426,347,0.9873954788693271
Spermine,C00750,Megasphaera sp000417505,0.0025851605313561956,0.8491192672934079,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp000437735,-0.001237908194752653,0.9132736375244712,347,0.9873954788693271
Putrescine,C00134,Bacteroides caccae,0.007256307372920413,0.5223913440254511,347,0.9873954788693271
Putrescine,C00134,Sutterella wadsworthensis_A,-0.003418910471548256,0.763720698346947,347,0.9873954788693271
Spermine,C00750,Paraprevotella xylaniphila,0.007699883494189326,0.598202460743825,347,0.9873954788693271
Putrescine,C00134,Prevotella stercorea,-0.0018057333630318857,0.881904048617016,347,0.9873954788693271
Putrescine,C00134,ER4 sp000765235,0.0015587791536138887,0.8880643338289123,347,0.9873954788693271
Putrescine,C00134,Parabacteroides merdae,-0.012670977122531147,0.27026914071078384,347,0.9873954788693271
Putrescine,C00134,Mediterraneibacter faecis,-0.007820946140204314,0.5027068738896977,347,0.9873954788693271
Putrescine,C00134,Enterocloster sp000431375,-0.003062801672390049,0.7859421900843234,347,0.9873954788693271
Putrescine,C00134,Phocaeicola vulgatus,-0.007084132226465621,0.5215448267411538,347,0.9873954788693271
Putrescine,C00134,Phocaeicola massiliensis,-0.023639662395233598,0.04063430854761462,347,0.9873954788693271
Putrescine,C00134,Roseburia intestinalis,-0.015005229471087652,0.18793297759858546,347,0.9873954788693271
Putrescine,C00134,Phocaeicola plebeius,-0.010645292969055828,0.3715478690635492,347,0.9873954788693271
Putrescine,C00134,Ruminococcus_E bromii_B,-0.011825272545581335,0.31027782722639513,347,0.9873954788693271
Putrescine,C00134,Enterocloster sp001517625,-0.022772631098318105,0.05552425468583389,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900313215,-0.004464501346241025,0.6983235493370539,347,0.9873954788693271
Putrescine,C00134,Faecalibacterium prausnitzii_G,0.005641192150785797,0.6340829854872663,347,0.9873954788693271
Spermine,C00750,Parabacteroides distasonis_A,-0.0013461412253044937,0.9246236905150544,347,0.9873954788693271
Putrescine,C00134,Parabacteroides distasonis,-0.005724531436995619,0.631959328391837,347,0.9873954788693271
Putrescine,C00134,Bacteroides uniformis,0.01638024313274066,0.1575509394086357,347,0.9873954788693271
Putrescine,C00134,Acetatifactor sp900066565,0.006432356992829728,0.5704776064008619,347,0.9873954788693271
Putrescine,C00134,Agathobacter sp900317585,0.0031405087487193914,0.7938663576514742,347,0.9873954788693271
Putrescine,C00134,Fusicatenibacter saccharivorans,-0.0145293708656189,0.2437568187745686,347,0.9873954788693271
Putrescine,C00134,Faecalibacterium prausnitzii_D,0.005666803695035864,0.6327441615740501,347,0.9873954788693271
Putrescine,C00134,CAG-127 sp900319515,0.004857579582788073,0.7020407165777912,347,0.9873954788693271
Putrescine,C00134,Bifidobacterium longum,0.009705371877991774,0.44032435315831575,347,0.9873954788693271
Putrescine,C00134,Bifidobacterium pseudocatenulatum,-0.008409747427527602,0.49859332238075416,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900551985,0.0016037094401278075,0.893876220888224,347,0.9873954788693271
Putrescine,C00134,Dialister invisus,0.0060235986980384645,0.6197011075118641,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900770515,0.0029352537600637702,0.8074916406628259,347,0.9873954788693271
Putrescine,C00134,Bacteroides eggerthii,0.022079121412736553,0.059270040701642844,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900556795,0.009005340386211076,0.46171471993224356,347,0.9873954788693271
Spermine,C00750,Blautia_A faecis,0.02525726070157545,0.08152737660671226,347,0.9873954788693271
Putrescine,C00134,Acetatifactor intestinalis,0.010386536296753023,0.3892351618355976,347,0.9873954788693271
Spermine,C00750,Lachnospira sp000436535,0.009968146556315461,0.47090147260374116,347,0.9873954788693271
Putrescine,C00134,Gemmiger qucibialis,-0.009941708529440185,0.41101812443217756,347,0.9873954788693271
Putrescine,C00134,Alistipes shahii,0.014965679850354614,0.21752582609943957,347,0.9873954788693271
Putrescine,C00134,Clostridium_Q fessum,0.012066688636728846,0.3426335242625088,347,0.9873954788693271
Putrescine,C00134,Ruminiclostridium_E siraeum,0.018464994842259722,0.15444425168142076,347,0.9873954788693271
Spermine,C00750,Phascolarctobacterium_A succinatutens_A,-0.005438123010735376,0.7126138513048696,347,0.9873954788693271
Putrescine,C00134,Mediterraneibacter torques,-0.009468463027976135,0.47261745773084207,347,0.9873954788693271
Putrescine,C00134,Faecalibacterium sp900539945,-0.003886051453224782,0.7590148259091081,347,0.9873954788693271
Putrescine,C00134,Alloprevotella timonensis,-0.00541052449496963,0.6772618782894835,347,0.9873954788693271
Putrescine,C00134,CAG-41 sp900066215,-0.008298005554036779,0.5094798111117118,347,0.9873954788693271
Putrescine,C00134,Ruminococcus_E bromii,-0.009081718177521248,0.4749646070118989,347,0.9873954788693271
Spermine,C00750,Prevotella sp000436035,0.005317804674733896,0.6983012882729425,347,0.9873954788693271
Putrescine,C00134,Anaerostipes hadrus,0.012370567366845523,0.34164604239872465,347,0.9873954788693271
Putrescine,C00134,Akkermansia muciniphila,0.007544570526495593,0.5808209561167621,347,0.9873954788693271
Putrescine,C00134,Eubacterium_G ventriosum,-0.008713876442110047,0.5187475428076351,347,0.9873954788693271
Putrescine,C00134,Bacteroides thetaiotaomicron,0.013742293706729544,0.30901476438053577,347,0.9873954788693271
Putrescine,C00134,Enterocloster bolteae,0.0036949885797739187,0.7876205895832616,347,0.9873954788693271
Putrescine,C00134,Faecalimonas umbilicata,-0.0058858419858767354,0.6414451994692156,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900555035,0.003133902908799836,0.8138948929582958,347,0.9873954788693271
Putrescine,C00134,Anaerotignum faecicola,0.007610150717322369,0.5876484251722816,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900554835,0.0064049410064019,0.6264084040535481,347,0.9873954788693271
Putrescine,C00134,Blautia_A obeum,-0.016856439514859836,0.22375737203559815,347,0.9873954788693271
Putrescine,C00134,Prevotella pectinovora,-0.006580646737818406,0.622639466098027,347,0.9873954788693271
Putrescine,C00134,UBA11524 sp000437595,0.008363586065692133,0.5449817334367255,347,0.9873954788693271
Putrescine,C00134,Erysipelatoclostridium ramosum,0.008231109795306947,0.548552081994198,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp003451515,0.004020648807096891,0.7738498685355879,347,0.9873954788693271
Putrescine,C00134,Escherichia sp002965065,-0.021836245863443317,0.13715911318534219,347,0.9873954788693271
Putrescine,C00134,Faecalibacterium prausnitzii,0.005355659505607799,0.7054412967384351,347,0.9873954788693271
Putrescine,C00134,Faecalimonas phoceensis,-0.004134298179358781,0.7620193926335462,347,0.9873954788693271
Putrescine,C00134,Bilophila wadsworthia,0.005792421233540872,0.6876464823721578,347,0.9873954788693271
Putrescine,C00134,Acidaminococcus intestini,0.023151411550492405,0.09913108771498441,347,0.9873954788693271
Putrescine,C00134,Streptococcus salivarius,-0.010787121825189826,0.4552554345758345,347,0.9873954788693271
Putrescine,C00134,Odoribacter splanchnicus,0.006917860186030501,0.6276005823857576,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900548535,0.0082405646444228,0.5587436433290357,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp000436475,0.02055488198039454,0.13863809437933963,347,0.9873954788693271
Putrescine,C00134,Faecalibacillus intestinalis,0.0019534349517306123,0.8936590659431527,347,0.9873954788693271
Putrescine,C00134,CAG-83 sp001916855,0.009932951832232995,0.49033914239969867,347,0.9873954788693271
Putrescine,C00134,Mediterraneibacter lactaris,0.016309957984406608,0.27642668040978324,347,0.9873954788693271
Putrescine,C00134,Limisoma sp000437795,0.02066108725275827,0.16743858005149437,347,0.9873954788693271
Putrescine,C00134,Dorea_A longicatena,-0.009888338867898515,0.4996926120450772,347,0.9873954788693271
Putrescine,C00134,Dorea_A longicatena_B,-0.011998447835414048,0.4191310354797608,347,0.9873954788693271
Putrescine,C00134,Bacteroides rodentium,0.01603543919512136,0.23754960795201155,347,0.9873954788693271
Putrescine,C00134,Prevotella sp002265625,0.017237283427908305,0.23382062103816834,347,0.9873954788693271
Putrescine,C00134,UBA1417 sp003531055,0.006936669244131027,0.6451348087600102,347,0.9873954788693271
Putrescine,C00134,Bacteroides ovatus,0.008441377777236575,0.5557745868961187,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900544495,-0.003319005758184745,0.8189764733564848,347,0.9873954788693271
Putrescine,C00134,Escherichia fergusonii,-0.02388192247967643,0.1250650754166207,347,0.9873954788693271
Putrescine,C00134,Klebsiella pneumoniae,0.008902164307556774,0.5664438894876167,347,0.9873954788693271
Putrescine,C00134,Gemmiger sp900540595,-0.015734838305579833,0.3041994723528741,347,0.9873954788693271
Putrescine,C00134,Clostridium_A leptum,-0.009922074528855539,0.5211622255308322,347,0.9873954788693271
Putrescine,C00134,Phocaeicola coprophilus,-0.03465996295695702,0.01785962484679099,347,0.9873954788693271
Putrescine,C00134,Blautia_A caecimuris,-0.012526977148172538,0.37873741877862177,347,0.9873954788693271
Putrescine,C00134,Escherichia sp004211955,-0.024086669928204622,0.13016954763996358,347,0.9873954788693271
Putrescine,C00134,Dysosmobacter sp001916835,0.00830656730475393,0.5731295721291267,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp900316325,0.010655773256764693,0.4846621067587058,347,0.9873954788693271
Putrescine,C00134,Copromonas sp900066535,0.022057450597235316,0.1463700884271286,347,0.9873954788693271
Putrescine,C00134,CAG-217 sp000436335,0.002750544601724499,0.8596435460434846,347,0.9873954788693271
Putrescine,C00134,Faecousia sp003525905,0.006618671932814301,0.6674802663138562,347,0.9873954788693271
Spermine,C00750,Coprobacter fastidiosus,0.006794546279884288,0.6413529464556816,347,0.9873954788693271
Putrescine,C00134,Bariatricus comes,0.006967992594139917,0.6449642921604449,347,0.9873954788693271
Putrescine,C00134,Alistipes finegoldii,0.01116330129095583,0.4457399284020209,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900290275,0.013619029380348743,0.36965404797721657,347,0.9873954788693271
Putrescine,C00134,Enterocloster sp900541315,0.014477614609757673,0.334843552811285,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900765465,-0.0014318343301868608,0.9243462088334391,347,0.9873954788693271
Putrescine,C00134,Escherichia ruysiae,-0.025636344052549075,0.12051258810959588,347,0.9873954788693271
Putrescine,C00134,Roseburia hominis,-0.004288902920937737,0.7738140783420586,347,0.9873954788693271
Spermine,C00750,Bacteroides finegoldii,0.01714577834181,0.24361785745824344,347,0.9873954788693271
Spermine,C00750,Odoribacter laneus,0.013724917950592882,0.37804736648840553,347,0.9873954788693271
Putrescine,C00134,Ruminococcus_E sp003526955,0.029644463627536612,0.07048753356815249,347,0.9873954788693271
Putrescine,C00134,Eisenbergiella sp900066775,-0.017677330130420176,0.26534614658457933,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp003537285,0.005403350307322679,0.7286533229733453,347,0.9873954788693271
Putrescine,C00134,Lawsonibacter sp900066825,0.013716001677356085,0.3907591120316497,347,0.9873954788693271
Putrescine,C00134,Blautia_A wexlerae,-0.0022722905170811706,0.8855818033920684,347,0.9873954788693271
Putrescine,C00134,Roseburia sp900542495,-0.011368981842565731,0.46982861404662546,347,0.9873954788693271
Putrescine,C00134,Bacteroides xylanisolvens,0.01597580494696164,0.3100984151319575,347,0.9873954788693271
Putrescine,C00134,Bifidobacterium bifidum,-0.0019454222873801375,0.9020476868116197,347,0.9873954788693271
Putrescine,C00134,Oliverpabstia intestinalis,-0.01005288753729014,0.5269924384043951,347,0.9873954788693271
Putrescine,C00134,Holdemanella porci,-0.022088704282647854,0.13493496618367276,347,0.9873954788693271
Putrescine,C00134,Bacteroides salyersiae,0.011547259595709281,0.46981578346874775,347,0.9873954788693271
Putrescine,C00134,Eubacterium_R sp000436835,-0.014359425509366145,0.3614536175116927,347,0.9873954788693271
Putrescine,C00134,Veillonella atypica,0.0029575543368260326,0.8596418409756796,347,0.9873954788693271
Putrescine,C00134,Streptococcus sp001556435,-0.010118420084252257,0.5419546321653501,347,0.9873954788693271
Putrescine,C00134,Brachyspira aalborgi,0.008301071312303586,0.6411911596588213,347,0.9873954788693271
Putrescine,C00134,Alistipes avistercoris,-0.006098610446060632,0.7359042568834273,347,0.9873954788693271
Putrescine,C00134,Escherichia sp005843885,-0.024898324168380812,0.1474433998128171,347,0.9873954788693271
Putrescine,C00134,Bacteroides sp002491635,0.014423090837861648,0.3420798249305721,347,0.9873954788693271
Putrescine,C00134,Bacteroides sp900556625,0.005237935168562244,0.7404410459937788,347,0.9873954788693271
Putrescine,C00134,RUG705 sp905188025,0.004713707278233894,0.7718485236033567,347,0.9873954788693271
Putrescine,C00134,Lachnospira eligens,0.0015022564452903773,0.9265060910057186,347,0.9873954788693271
Putrescine,C00134,UBA5026 sp900557305,0.006914634371685432,0.6695197058379463,347,0.9873954788693271
Putrescine,C00134,Dorea formicigenerans,-0.019344940774798022,0.24308047244368314,347,0.9873954788693271
Putrescine,C00134,Alistipes communis,0.0037129027020416615,0.8028404017840949,347,0.9873954788693271
Putrescine,C00134,Anaerotignum lactatifermentans,0.031011307440483454,0.05910450167901339,347,0.9873954788693271
Putrescine,C00134,Anaerobutyricum soehngenii,-0.03129287327285191,0.05547865086377657,347,0.9873954788693271
Putrescine,C00134,CAG-83 sp000431575,-0.008070635545212927,0.6231184762798264,347,0.9873954788693271
Putrescine,C00134,Veillonella parvula_A,0.014440879488504085,0.3726195937172403,347,0.9873954788693271
Putrescine,C00134,Flavonifractor plautii,0.024697000622306304,0.1353494513553163,347,0.9873954788693271
Spermine,C00750,Clostridium_Q symbiosum,0.004261349251481718,0.780992387976995,347,0.9873954788693271
Putrescine,C00134,Parabacteroides goldsteinii,0.026622139773181737,0.12415226730000532,347,0.9873954788693271
Putrescine,C00134,Fimivicinus sp900544375,0.016274285561945396,0.3391488844356185,347,0.9873954788693271
Putrescine,C00134,Parasutterella excrementihominis,-0.007280416291495059,0.6837081085203114,347,0.9873954788693271
Putrescine,C00134,Akkermansia muciniphila_B,0.008273072727423617,0.6370303828704349,347,0.9873954788693271
Putrescine,C00134,Blautia_A massiliensis,-0.026048745981313227,0.11159245376851498,347,0.9873954788693271
Putrescine,C00134,Faecimonas sp905209745,0.00568050098982709,0.7353600990304763,347,0.9873954788693271
Putrescine,C00134,Parabacteroides johnsonii,0.004303904210024208,0.8013250483451027,347,0.9873954788693271
Putrescine,C00134,Enterocloster clostridioformis,0.0027922954210407285,0.877522105578278,347,0.9873954788693271
Putrescine,C00134,Holdemanella biformis,-0.008528071189380848,0.6113212637140439,347,0.9873954788693271
Putrescine,C00134,Acetatifactor sp003447295,0.011823346660168781,0.4804237102234792,347,0.9873954788693271
Putrescine,C00134,UBA11471 sp000434215,0.013775344816312604,0.41914316241385663,347,0.9873954788693271
Putrescine,C00134,Bacteroides sp900755095,0.010266623752508681,0.5352677817270037,347,0.9873954788693271
Putrescine,C00134,Eubacterium_F sp003491505,0.0037531985872841693,0.8358559384937474,347,0.9873954788693271
Putrescine,C00134,Anaerobutyricum hallii,0.002622796060131788,0.8817808311210034,347,0.9873954788693271
Putrescine,C00134,Prevotella sp002300055,-0.01468516165957714,0.429462480011208,347,0.9873954788693271
Putrescine,C00134,Negativibacillus massiliensis,0.005578663171494629,0.7530897652472315,347,0.9873954788693271
Putrescine,C00134,Alloprevotella sp900540885,-0.008505823251897035,0.6371446267782921,347,0.9873954788693271
Spermine,C00750,Ruthenibacterium lactatiformans,-0.006287922920015679,0.6795691246109168,347,0.9873954788693271
Putrescine,C00134,Dysosmobacter welbionis,0.009595356233930808,0.5429135813703304,347,0.9873954788693271
Putrescine,C00134,Paraprevotella xylaniphila,0.0064158292173613525,0.7127200955679656,347,0.9873954788693271
Putrescine,C00134,Phocaeicola plebeius_A,-0.007774018686828595,0.3403408694175163,347,0.9873954788693271
Putrescine,C00134,Blautia_A faecis,-0.02656647927136659,0.11752001344728577,347,0.9873954788693271
Putrescine,C00134,Lachnospira sp000436535,0.020996615214341215,0.20509093396224692,347,0.9873954788693271
Putrescine,C00134,Phascolarctobacterium_A succinatutens_A,-0.009905175282359976,0.5742261595820638,347,0.9873954788693271
Putrescine,C00134,Prevotella sp000436035,0.01677818884735508,0.3001525718659228,347,0.9873954788693271
Putrescine,C00134,Coprobacter fastidiosus,-0.005060147847047253,0.7701078572701947,347,0.9873954788693271
Putrescine,C00134,Bacteroides finegoldii,0.008477789204470825,0.6296611418163862,347,0.9873954788693271
Putrescine,C00134,Agathobaculum butyriciproducens,0.03375765787941591,0.06107187661301036,347,0.9873954788693271
Putrescine,C00134,Odoribacter laneus,-0.00347273757471935,0.85176289321958,347,0.9873954788693271
Putrescine,C00134,Ruminococcus_C sp000980705,-0.010260625791043025,0.5572677093422144,347,0.9873954788693271
Putrescine,C00134,Clostridium saudiense,-0.0018622516035001293,0.9172818589618055,347,0.9873954788693271
Putrescine,C00134,Faecalibacterium prausnitzii_E,0.022269527740335828,0.22357846279862806,347,0.9873954788693271
Putrescine,C00134,Ruminococcus_C callidus,-0.013174666819804866,0.4543781385674124,347,0.9873954788693271
Putrescine,C00134,Megasphaera sp000417505,-0.006344034642953246,0.6945263680492497,347,0.9873954788693271
Putrescine,C00134,Clostridium_Q symbiosum,0.017861436485558296,0.3403902736382205,347,0.9873954788693271
Putrescine,C00134,Ruthenibacterium lactatiformans,0.04243138713168852,0.01765099306678989,347,0.9873954788693271
Spermidine,C00315,Phocaeicola plebeius_A,-0.004728297035288612,0.4395045740579765,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900551275,-0.0059839867087419325,0.32396853460482844,347,0.9873954788693271
Spermidine,C00315,Prevotella sp015074785,-0.005648032298204046,0.3560603332255733,347,0.9873954788693271
Spermidine,C00315,Prevotella copri,-0.005754667832794018,0.36884868129033244,347,0.9873954788693271
Spermidine,C00315,Megamonas funiformis,0.0025375975900206824,0.7135992513345979,347,0.9873954788693271
Spermidine,C00315,Prevotella copri_A,-0.008619999936286437,0.20401717642439585,347,0.9873954788693271
Spermidine,C00315,Escherichia coli,-0.007287569177742391,0.3045732108249076,347,0.9873954788693271
Spermidine,C00315,Fimenecus sp000432435,0.0031134348285569,0.6752923861926741,347,0.9873954788693271
Spermidine,C00315,Agathobacter rectalis,-0.002197672427705129,0.7584290949174829,347,0.9873954788693271
Spermidine,C00315,Bacteroides stercoris,-0.0021728069944666724,0.7595677155378457,347,0.9873954788693271
Spermidine,C00315,Sutterella wadsworthensis,0.006410127519987216,0.38789553827126566,347,0.9873954788693271
Spermidine,C00315,Alistipes putredinis,0.0017404906961124655,0.8188558622550313,347,0.9873954788693271
Spermidine,C00315,Prevotella sp000434975,-0.0043655053430271965,0.5818813797248604,347,0.9873954788693271
Spermidine,C00315,Phascolarctobacterium_A succinatutens,0.0014136281332011106,0.8472773833884949,347,0.9873954788693271
Spermidine,C00315,Fusobacterium_A mortiferum,0.0016529892509564107,0.8300854915848765,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900557255,-0.007007799751788192,0.3447259979404226,347,0.9873954788693271
Spermidine,C00315,Phocaeicola coprocola,0.00607145356977689,0.42225980557970044,347,0.9873954788693271
Spermidine,C00315,Ruminococcus_D bicirculans,-0.009098642680531574,0.2322447012576303,347,0.9873954788693271
Spermidine,C00315,Lachnospira rogosae_A,-0.005109178242381539,0.49353645997158946,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900546535,-0.007949554571825503,0.28916906567933065,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900767615,-0.006785407383185902,0.372140592345347,347,0.9873954788693271
Spermidine,C00315,Ruminococcus_B gnavus,0.004385706885498263,0.578362712473837,347,0.9873954788693271
Spermidine,C00315,Agathobacter faecis,-0.009596168260832266,0.2212646332038126,347,0.9873954788693271
Spermidine,C00315,Roseburia inulinivorans,-0.006530712539917576,0.4228289204325568,347,0.9873954788693271
Spermidine,C00315,Faecalibacterium prausnitzii_D,-0.013214997955622225,0.14981526173187404,347,0.9873954788693271
Spermidine,C00315,Odoribacter splanchnicus,-0.002929741439362339,0.7868243174202431,347,0.9873954788693271
Spermidine,C00315,Barnesiella intestinihominis,0.006190194206006934,0.44750449008506,347,0.9873954788693271
Spermidine,C00315,Bacteroides fragilis,-0.010220806890923114,0.1991814315356431,347,0.9873954788693271
Spermidine,C00315,Phascolarctobacterium faecium,-0.015348704143414198,0.068173684812487,347,0.9873954788693271
Spermidine,C00315,Faecalibacterium prausnitzii_C,-0.009455876661631554,0.25704830870984663,347,0.9873954788693271
Spermidine,C00315,Prevotella hominis,-0.005382337472795422,0.5033252523901363,347,0.9873954788693271
Spermidine,C00315,Alistipes onderdonkii,0.005198994596706973,0.5606050552500879,347,0.9873954788693271
Spermidine,C00315,Lachnospira eligens_A,0.002658602063178718,0.7602843829670225,347,0.9873954788693271
Spermidine,C00315,Bacteroides caccae,-0.004480167735456175,0.5941065611491925,347,0.9873954788693271
Spermidine,C00315,Sutterella wadsworthensis_A,-0.013130606060482606,0.12767870635708506,347,0.9873954788693271
Spermidine,C00315,Bifidobacterium adolescentis,-0.004313402407971504,0.6090836365055241,347,0.9873954788693271
Spermidine,C00315,Prevotella stercorea,-0.004304642524167085,0.6392254175891569,347,0.9873954788693271
Spermidine,C00315,ER4 sp000765235,0.0052618383236135635,0.546549916236255,347,0.9873954788693271
Spermidine,C00315,Parabacteroides merdae,-0.0008054505033477832,0.926135830706563,347,0.9873954788693271
Spermidine,C00315,Mediterraneibacter faecis,-0.0034218488287226585,0.6974941612034501,347,0.9873954788693271
Spermidine,C00315,Bacteroides cellulosilyticus,-0.0018444481186405235,0.8615555722021608,347,0.9873954788693271
Spermidine,C00315,Enterocloster sp000431375,-0.004170364552086204,0.6200596390762597,347,0.9873954788693271
Spermidine,C00315,Phocaeicola vulgatus,-0.0016767621721351347,0.8401390228767207,347,0.9873954788693271
Spermidine,C00315,Phocaeicola massiliensis,0.004912239992571603,0.5712982510275227,347,0.9873954788693271
Spermidine,C00315,Roseburia intestinalis,-0.006293428969179653,0.4640905870854619,347,0.9873954788693271
Spermidine,C00315,Phocaeicola plebeius,-0.010803461162060726,0.22791397543202518,347,0.9873954788693271
Spermidine,C00315,Ruminococcus_E bromii_B,-0.00403703703915342,0.6541006222801437,347,0.9873954788693271
Spermidine,C00315,Enterocloster sp001517625,-0.009245791287502213,0.30503040624211114,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900313215,-0.005466450841676023,0.5299612240696878,347,0.9873954788693271
Spermidine,C00315,Faecalibacterium prausnitzii_G,-0.0015611985824981146,0.8608329697014714,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900544825,-0.010986975113621941,0.21539973419300468,347,0.9873954788693271
Spermidine,C00315,Parabacteroides distasonis,-0.005598002793640391,0.5323947438471381,347,0.9873954788693271
Spermidine,C00315,Bacteroides uniformis,0.0009800216946843653,0.9127547126202027,347,0.9873954788693271
Spermidine,C00315,Acetatifactor sp900066565,-0.004278217240929052,0.63352804811273,347,0.9873954788693271
Spermidine,C00315,Agathobacter sp900317585,-0.0018437558547487586,0.8400160623664832,347,0.9873954788693271
Spermidine,C00315,Fusicatenibacter saccharivorans,-0.0009746140376705949,0.9173394534982237,347,0.9873954788693271
Spermidine,C00315,Blautia_A obeum,-0.013979293039002805,0.18041618904720527,347,0.9873954788693271
Spermidine,C00315,CAG-127 sp900319515,0.003312060320133959,0.7309945452901748,347,0.9873954788693271
Spermidine,C00315,Bifidobacterium longum,0.008896221028274797,0.3320886026285953,347,0.9873954788693271
Spermidine,C00315,Bifidobacterium pseudocatenulatum,-0.007925285109166121,0.3915216814217919,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900551985,-0.01169341870890887,0.19763111934188057,347,0.9873954788693271
Spermidine,C00315,Dialister invisus,-0.0026579635225943425,0.7708166338771073,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900770515,-0.009178597074005286,0.3134045812605139,347,0.9873954788693271
Spermidine,C00315,Bacteroides eggerthii,-0.0038814654364529065,0.662624484088113,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900556795,-0.008018332985082434,0.3846696511817669,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900557035,-0.01144290738911954,0.21251765899415623,347,0.9873954788693271
Spermine,C00750,Agathobaculum butyriciproducens,-0.016183864654600373,0.2874394934783681,347,0.9873954788693271
Spermidine,C00315,Phocaeicola dorei,0.0016279794701321592,0.8603396497385798,347,0.9873954788693271
Spermine,C00750,Ruminococcus_C sp000980705,-0.013620256492296362,0.3676876079467343,347,0.9873954788693271
Spermidine,C00315,Alistipes shahii,0.004275398258671104,0.6504477339059945,347,0.9873954788693271
Spermidine,C00315,Clostridium_Q fessum,-0.009324417046334833,0.3296681607369166,347,0.9873954788693271
Spermidine,C00315,Ruminiclostridium_E siraeum,0.003726024525324694,0.710300030644941,347,0.9873954788693271
Spermidine,C00315,Mediterraneibacter lactaris,0.01972881991114251,0.07946147505293123,347,0.9873954788693271
Spermidine,C00315,Mediterraneibacter torques,-0.009138877434559618,0.3495312468635964,347,0.9873954788693271
Spermidine,C00315,Faecalibacterium sp900539945,-0.004256441799499592,0.6611044662427525,347,0.9873954788693271
Spermidine,C00315,Alloprevotella timonensis,-0.015379600848948806,0.11661143855077753,347,0.9873954788693271
Spermidine,C00315,CAG-41 sp900066215,0.002893141799202638,0.7675327145036697,347,0.9873954788693271
Spermidine,C00315,Ruminococcus_E bromii,-0.0025945680763103753,0.7943426664936285,347,0.9873954788693271
Spermidine,C00315,Agathobacter sp900546625,-0.002958415074061727,0.7650591331962711,347,0.9873954788693271
Spermidine,C00315,Anaerostipes hadrus,-0.012887165302337269,0.1864352620555338,347,0.9873954788693271
Spermidine,C00315,Akkermansia muciniphila,0.0096694977691703,0.3690798197648657,347,0.9873954788693271
Spermidine,C00315,Eubacterium_G ventriosum,-0.004598580393688926,0.6527426730113736,347,0.9873954788693271
Spermidine,C00315,Bacteroides thetaiotaomicron,-0.012230573101414632,0.22384166640585895,347,0.9873954788693271
Spermidine,C00315,Enterocloster bolteae,0.01287876318093561,0.21177320166652439,347,0.9873954788693271
Spermidine,C00315,Faecalimonas umbilicata,0.01209624014320065,0.21538312853695032,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900555035,-0.009638955051142026,0.33700417500295876,347,0.9873954788693271
Spermidine,C00315,Anaerotignum faecicola,0.0027272344189818395,0.7954382807238453,347,0.9873954788693271
Spermidine,C00315,Prevotella sp900554835,-0.008482984663097626,0.3931993353212959,347,0.9873954788693271
Spermidine,C00315,Dysosmobacter sp001916835,-0.009666380245859023,0.41057220933070093,347,0.9873954788693271
Spermidine,C00315,Prevotella pectinovora,-0.00818462920538732,0.41509194196210975,347,0.9873954788693271
Putrescine,C00134,Prevotella sp900557255,0.006102624538884784,0.5345362746814794,347,0.9873954788693271
Spermidine,C00315,Erysipelatoclostridium ramosum,0.023435118529699792,0.024182713137318824,347,0.9873954788693271
Spermine,C00750,Eubacterium_F sp003491505,0.006046858420661495,0.6969601894663517,347,0.9873954788693271
Spermidine,C00315,Escherichia sp002965065,-0.007339225734450035,0.5139261656113763,347,0.9873954788693271
Spermidine,C00315,Faecalibacterium prausnitzii,-0.008717256623714816,0.41754281222854583,347,0.9873954788693271
Spermidine,C00315,Faecalimonas phoceensis,-0.012031695264899873,0.25959332164060955,347,0.9873954788693271
