kegg_id,Healthy,Stage_0,HS,Stage_I_II,Stage_III_IV,MP
C01015_Hydroxyproline,0.23271390745568277,0.1806214439492433,0.11306237727050439,0.15335876967288042,-0.020578521296911845,0.09004347476620966
C07151_Metformin,-1.3622098104601232,-1.2062472781533997,-1.1643835620133225,-1.3314213857522288,-1.2828108533468385,-1.341467795529923
C00423_trans-Cinnamate,0.8265015841992231,0.9948708505612924,1.222672069840987,0.7670987712955208,0.5776651453633157,0.8060130632925957
C00122_Fumarate,-0.3573062568126082,-0.06972132779514317,-0.1612697085744158,-0.24640743756110095,-0.10412122426784998,-0.3820276341147838
